gene	Gene.Ontology.IDs
LOC111111969	GO:0001968; GO:0001974; GO:0002687; GO:0003366; GO:0003823; GO:0005178; GO:0005886; GO:0005911; GO:0007155; GO:0007157; GO:0007159; GO:0007160; GO:0007229; GO:0007507; GO:0008305; GO:0009897; GO:0009986; GO:0016477; GO:0019960; GO:0030426; GO:0033627; GO:0033631; GO:0034113; GO:0034446; GO:0034669; GO:0043025; GO:0043113; GO:0046872; GO:0050839; GO:0050901; GO:0050904; GO:0060324; GO:0060385; GO:0060485; GO:0060710; GO:0061032; GO:0070062; GO:0072678; GO:0090074; GO:0098609; GO:0098657; GO:0140039; GO:1903039; GO:1903238; GO:1904646; GO:1904738; GO:1905351; GO:1905564; GO:1990138; GO:1990405; GO:1990771; GO:2000353; GO:2000406
LOC111111567	GO:0003677; GO:0005829; GO:0006355
LOC111110946	GO:0000139; GO:0004653; GO:0005794; GO:0006493; GO:0018243; GO:0030246; GO:0046872
LOC111111810	GO:0000902; GO:0005737; GO:0007286; GO:0008584; GO:0009566; GO:0016567; GO:0048808; GO:0048873
LOC111115524	GO:0005576; GO:0016020
LOC111115073	GO:0000902; GO:0005737; GO:0007286; GO:0008584; GO:0009566; GO:0016567; GO:0048808; GO:0048873
LOC111112437	GO:0005096; GO:0005737; GO:0005768; GO:0006898; GO:0007165; GO:0016020; GO:0017124; GO:0043087; GO:0043547
LOC111112438	GO:0005096; GO:0005737; GO:0007165; GO:0016020; GO:0043087
LOC111112940	GO:0000122; GO:0000165; GO:0000785; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0000987; GO:0001217; GO:0001223; GO:0001228; GO:0001501; GO:0001649; GO:0001657; GO:0001666; GO:0001701; GO:0001707; GO:0001756; GO:0001889; GO:0001947; GO:0002076; GO:0002520; GO:0003677; GO:0003682; GO:0003690; GO:0003700; GO:0005160; GO:0005518; GO:0005634; GO:0005637; GO:0005654; GO:0005667; GO:0005737; GO:0005829; GO:0005886; GO:0006355; GO:0006357; GO:0006919; GO:0006955; GO:0007179; GO:0007183; GO:0007254; GO:0007369; GO:0007492; GO:0008013; GO:0008270; GO:0008285; GO:0009653; GO:0009880; GO:0010628; GO:0010629; GO:0010694; GO:0010718; GO:0016202; GO:0016922; GO:0017015; GO:0017151; GO:0019899; GO:0019901; GO:0019902; GO:0023019; GO:0030154; GO:0030308; GO:0030325; GO:0030335; GO:0030501; GO:0030878; GO:0031490; GO:0031625; GO:0031962; GO:0032332; GO:0032731; GO:0032810; GO:0032909; GO:0032916; GO:0032924; GO:0032991; GO:0033689; GO:0035259; GO:0038092; GO:0042110; GO:0042177; GO:0042802; GO:0042803; GO:0043066; GO:0043130; GO:0043235; GO:0043425; GO:0043565; GO:0045216; GO:0045429; GO:0045599; GO:0045668; GO:0045893; GO:0045944; GO:0046332; GO:0048340; GO:0048589; GO:0048617; GO:0048701; GO:0050678; GO:0050728; GO:0050776; GO:0050821; GO:0050927; GO:0051098; GO:0051481; GO:0051496; GO:0051894; GO:0060039; GO:0060290; GO:0060395; GO:0061045; GO:0061629; GO:0061767; GO:0070306; GO:0070410; GO:0070411; GO:0070412; GO:0071141; GO:0071144; GO:0071560; GO:0090263; GO:0097191; GO:0097296; GO:0098586; GO:0140297; GO:1901203; GO:1902895; GO:1903243; GO:1990841
LOC111111317	GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005581; GO:0005615; GO:0006508; GO:0006956; GO:0007186; GO:0030246; GO:0031232; GO:0032757; GO:0038187; GO:0043654; GO:0046597; GO:0046872; GO:0051607; GO:0062023; GO:0097367; GO:1902679; GO:1903028; GO:1905370
LOC111112465	GO:0002291; GO:0002605; GO:0002617; GO:0005615; GO:0031640; GO:0043381; GO:0050687; GO:0062023
LOC111112474	GO:0004888; GO:0005537; GO:0005886; GO:0006898; GO:0009986; GO:0010008; GO:0038023; GO:0038024; GO:0071222; GO:0071346; GO:0071353
LOC111115707	GO:0003333; GO:0006814; GO:0008324; GO:0015175; GO:0015179; GO:0015291; GO:0016020; GO:0022853; GO:0022890; GO:0098662
LOC111114971	GO:0002121; GO:0004995; GO:0005886; GO:0007186; GO:0007217; GO:0007218; GO:0008188; GO:0016020
LOC111115490	GO:0004930; GO:0005886; GO:0007186; GO:0008188; GO:0009582; GO:0015629; GO:0031628; GO:0032870; GO:0042277; GO:0043408; GO:0045761; GO:2000479
LOC111115719	GO:0001540; GO:0001666; GO:0005886; GO:0005892; GO:0006816; GO:0006874; GO:0007165; GO:0007271; GO:0008284; GO:0015464; GO:0015643; GO:0017081; GO:0022848; GO:0032720; GO:0034220; GO:0035094; GO:0042166; GO:0042391; GO:0042803; GO:0043410; GO:0045202; GO:0045211; GO:0045766; GO:0050877; GO:0050890
LOC111114821	GO:0005314; GO:0005886; GO:0015501; GO:0046872; GO:0070779; GO:0071805; GO:0098712; GO:0140009; GO:1902476
LOC111114474	GO:0004617; GO:0006564; GO:0030060; GO:0051287
LOC111113292	GO:0005524; GO:0005739; GO:0005743; GO:0005759; GO:0006457; GO:0007005; GO:0008637; GO:0016887; GO:0034514; GO:0034605; GO:0042026; GO:0045041; GO:0051087; GO:0140662
LOC111113293	GO:0005524; GO:0005759; GO:0044183; GO:0046872; GO:0051082; GO:0051085; GO:0051087
LOC111112484	GO:0003677; GO:0005634
LOC111112528	GO:0000002; GO:0000723; GO:0003677; GO:0005524; GO:0005634; GO:0005739; GO:0006281; GO:0006310; GO:0016887; GO:0043139
LOC111111575	GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872
LOC111112778	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111112776	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111112777	GO:0005044; GO:0005886; GO:0007155; GO:0007517; GO:0030239; GO:0043277; GO:1901863
LOC111112537	GO:0001822; GO:0001932; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0008104; GO:0009953; GO:0009954; GO:0009986; GO:0014069; GO:0016055; GO:0030279; GO:0030326; GO:0030425; GO:0030971; GO:0031594; GO:0034185; GO:0042475; GO:0042733; GO:0042803; GO:0043025; GO:0043113; GO:0044853; GO:0048699; GO:0048813; GO:0048856; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:0150094; GO:1901631; GO:1904395
LOC111112783	GO:0000773; GO:0004608; GO:0005789; GO:0006656; GO:0031966; GO:0032259; GO:0080101
LOC111114854	GO:0000139; GO:0006486; GO:0006629; GO:0047275
LOC111113309	
LOC111112605	GO:0001726; GO:0001786; GO:0005178; GO:0005200; GO:0005576; GO:0005829; GO:0005856; GO:0005886; GO:0005912; GO:0005925; GO:0007043; GO:0007044; GO:0007229; GO:0009986; GO:0017166; GO:0030274; GO:0030866; GO:0032587; GO:0033622; GO:0035091; GO:0045296; GO:0051015; GO:0051893; GO:0070062; GO:0070527; GO:0098609
LOC111112066	GO:0005576; GO:0030246
LOC111112065	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111112064	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111112063	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111112070	GO:0005576; GO:0030246
LOC111112539	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111112540	GO:0005044; GO:0005886; GO:0007155; GO:0007517; GO:0030239; GO:0043277; GO:1901863
LOC111112059	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111112061	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111112062	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111115447	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111112545	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111112682	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111112679	GO:0001764; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007166; GO:0007186; GO:0007189; GO:0007416; GO:0007420; GO:0016020; GO:0030246; GO:0030424; GO:0098742; GO:0098978
LOC111112546	GO:0001786; GO:0001891; GO:0005044; GO:0005737; GO:0005886; GO:0005938; GO:0006909; GO:0006911; GO:0008345; GO:0016020; GO:0016322; GO:0030424; GO:0035071; GO:0035212; GO:0042742; GO:0043277; GO:0043652; GO:0045211; GO:0045335; GO:0048190; GO:0048678; GO:0060100; GO:0071588; GO:0098794; GO:0106016; GO:1904396
LOC111112547	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111112683	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111112684	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111112680	GO:0001764; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007166; GO:0007186; GO:0007189; GO:0007416; GO:0007420; GO:0016020; GO:0030246; GO:0030424; GO:0098742; GO:0098978
LOC111112687	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111112687	GO:0010842; GO:0016323; GO:0034109
LOC111112681	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111112555	GO:0004748; GO:0005829; GO:0009263
LOC111112557	GO:0004748; GO:0005829; GO:0009263
LOC111112608	GO:0004748; GO:0005829; GO:0009263
LOC111113451	GO:0004748; GO:0005829; GO:0009263
LOC111113452	GO:0003677; GO:0003678; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0006974; GO:0008094; GO:0008270; GO:0009378; GO:0009432; GO:0016887; GO:0017116; GO:0017117; GO:0030894; GO:0032508; GO:0043138; GO:0043590; GO:0046914
LOC111114792	GO:0016020
LOC111113456	GO:0005737
LOC111113348	GO:0016020
LOC111113347	GO:0005737
LOC111113345	GO:0005829; GO:0022008
LOC111113344	GO:0005737
LOC111113345	GO:0005737
LOC111115986	GO:0005829; GO:0022008
LOC111116053	GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007156; GO:0007169; GO:0008013; GO:0009986; GO:0016790; GO:0019903; GO:0030336; GO:0035335; GO:0042803; GO:0045294; GO:0045295; GO:0045296; GO:0050807; GO:0051393; GO:0070097; GO:0071354; GO:0097677; GO:0098839; GO:0098978; GO:1904893; GO:1990264
LOC111115459	GO:0002244; GO:0004725; GO:0005178; GO:0005615; GO:0005737; GO:0005886; GO:0006470; GO:0007409; GO:0007413; GO:0007611; GO:0008285; GO:0010812; GO:0010976; GO:0016020; GO:0016791; GO:0017134; GO:0030027; GO:0030175; GO:0030335; GO:0030424; GO:0030425; GO:0030426; GO:0031012; GO:0031641; GO:0032587; GO:0035335; GO:0043025; GO:0043197; GO:0043524; GO:0045202; GO:0045211; GO:0048146; GO:0048709; GO:0048714; GO:0048814; GO:0050731; GO:0070445; GO:0072534; GO:0098839; GO:0098978; GO:1900006; GO:1900149; GO:1901216; GO:2000171; GO:2001224
LOC111112739	GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007156; GO:0007169; GO:0008013; GO:0009986; GO:0016790; GO:0019903; GO:0030336; GO:0035335; GO:0042803; GO:0045294; GO:0045295; GO:0045296; GO:0050807; GO:0051393; GO:0070097; GO:0071354; GO:0097677; GO:0098839; GO:0098978; GO:1904893; GO:1990264
LOC111112737	GO:0005509; GO:0005576; GO:0062023
LOC111112332	GO:0000139; GO:0001701; GO:0004175; GO:0004222; GO:0005102; GO:0005178; GO:0005634; GO:0005737; GO:0005788; GO:0005794; GO:0005798; GO:0005886; GO:0005912; GO:0005925; GO:0006468; GO:0006509; GO:0007162; GO:0007219; GO:0007229; GO:0007267; GO:0008237; GO:0008284; GO:0008593; GO:0009986; GO:0010629; GO:0010820; GO:0014069; GO:0016020; GO:0016485; GO:0017124; GO:0019901; GO:0022617; GO:0030136; GO:0030307; GO:0030335; GO:0030424; GO:0030425; GO:0034332; GO:0034612; GO:0035579; GO:0038004; GO:0042117; GO:0042803; GO:0042987; GO:0043231; GO:0046872; GO:0046930; GO:0046931; GO:0051089; GO:0060090; GO:0070062; GO:0070573; GO:0070821; GO:0090102; GO:0097038; GO:0097060; GO:0097197; GO:0098696; GO:0098978; GO:0099173; GO:0099175; GO:0140249; GO:1901342; GO:1901998; GO:1902945
LOC111112330	GO:0001786; GO:0001891; GO:0005044; GO:0005737; GO:0005886; GO:0005938; GO:0006909; GO:0006911; GO:0008345; GO:0016020; GO:0016322; GO:0030424; GO:0035071; GO:0035212; GO:0042742; GO:0043277; GO:0043652; GO:0045211; GO:0045335; GO:0048190; GO:0048678; GO:0060100; GO:0071588; GO:0098794; GO:0106016; GO:1904396
LOC111112330	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111112806	GO:0000122; GO:0003677; GO:0005634; GO:0006325; GO:0010468; GO:0033234; GO:0042802; GO:0045665
LOC111112946	GO:0003677; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0009378; GO:0009432; GO:0016887; GO:0030894; GO:0032508; GO:0043138; GO:0043590
LOC111112834	GO:0005886; GO:0007605
LOC111112828	GO:0000139; GO:0005509; GO:0005537; GO:0005783; GO:0005789; GO:0005793; GO:0005794; GO:0006888; GO:0007029; GO:0007030; GO:0010638; GO:0015031; GO:0016020; GO:0030017; GO:0030134; GO:0033116; GO:0042802; GO:0043231; GO:0046872; GO:0051238
LOC111112824	GO:0002244; GO:0004725; GO:0005001; GO:0005178; GO:0005576; GO:0005886; GO:0006470; GO:0007409; GO:0007417; GO:0007611; GO:0031641; GO:0035335; GO:0043524; GO:0045202; GO:0048709; GO:0048714; GO:0070445; GO:0072534
LOC111112824	GO:0005509; GO:0005576; GO:0062023
LOC111112827	GO:0005044; GO:0005886; GO:0007157; GO:0010976; GO:0016020; GO:0016322; GO:0016358; GO:0030169; GO:0048680
LOC111113477	GO:0002291; GO:0002605; GO:0002617; GO:0005615; GO:0031640; GO:0043381; GO:0050687; GO:0062023
LOC111112817	GO:0004725; GO:0005001; GO:0005886; GO:0005911; GO:0005912; GO:0006470; GO:0007155; GO:0007165; GO:0007179; GO:0008013; GO:0008285; GO:0009986; GO:0010839; GO:0016020; GO:0016477; GO:0019901; GO:0030054; GO:0030336; GO:0031256; GO:0034394; GO:0034614; GO:0034644; GO:0043231; GO:0045295; GO:0045786; GO:0045892; GO:0048041
LOC111113479	GO:0004725; GO:0005615; GO:0006470; GO:0010633; GO:0010977; GO:0016020; GO:0042802; GO:1901998
LOC111113488	GO:0000226; GO:0005737; GO:0005819; GO:0005874; GO:0005875; GO:0007601; GO:0007605; GO:0008017; GO:0010968; GO:0015631; GO:0031115; GO:0035255; GO:0043621
LOC111111207	GO:0002169; GO:0004485; GO:0005524; GO:0005739; GO:0005759; GO:0006552; GO:0015936; GO:1905202
LOC111115927	GO:0004334; GO:0006559; GO:0006572; GO:0006629; GO:0046872; GO:1902000
LOC111113273	GO:0005813; GO:0005814; GO:0005829; GO:0036064; GO:0044782
LOC111112541	GO:0005737; GO:0006281; GO:0016567; GO:0016605; GO:0016740; GO:0046872
LOC111115562	GO:0005758; GO:0006694; GO:0008203; GO:0015485; GO:0032367; GO:0050810; GO:0120020
LOC111114722	GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007156; GO:0007169; GO:0008013; GO:0009986; GO:0016790; GO:0019903; GO:0030336; GO:0035335; GO:0042803; GO:0045294; GO:0045295; GO:0045296; GO:0050807; GO:0051393; GO:0070097; GO:0071354; GO:0097677; GO:0098839; GO:0098978; GO:1904893; GO:1990264
LOC111114726	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111113495	GO:0004888; GO:0005044; GO:0005886; GO:0006707; GO:0006898; GO:0007157; GO:0010976; GO:0016020; GO:0016322; GO:0016358; GO:0030169; GO:0030666; GO:0048680
LOC111114727	GO:0000132; GO:0001845; GO:0001891; GO:0005044; GO:0005886; GO:0009986; GO:0012501; GO:0030670; GO:0031260; GO:0031532; GO:0034620; GO:0042742; GO:0043652; GO:0043654; GO:0045184; GO:0070986; GO:1901076; GO:1902742; GO:1903356; GO:1904747
LOC111114727	GO:0005509; GO:0005576; GO:0062023
LOC111113496	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111114725	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111114724	GO:0010842; GO:0016323; GO:0034109
LOC111114724	GO:0005044; GO:0005886; GO:0007155; GO:0007517; GO:0030239; GO:0043277; GO:1901863
LOC111114723	GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007156; GO:0007169; GO:0008013; GO:0009986; GO:0016790; GO:0019903; GO:0030336; GO:0035335; GO:0042803; GO:0045294; GO:0045295; GO:0045296; GO:0050807; GO:0051393; GO:0070097; GO:0071354; GO:0097677; GO:0098839; GO:0098978; GO:1904893; GO:1990264
LOC111113499	GO:0005251; GO:0008076; GO:0009636; GO:0009642; GO:0009986; GO:0010996; GO:0014075; GO:0016020; GO:0019894; GO:0021549; GO:0021554; GO:0021759; GO:0022038; GO:0030424; GO:0030425; GO:0030673; GO:0032589; GO:0032590; GO:0032809; GO:0034765; GO:0034767; GO:0035864; GO:0042734; GO:0043025; GO:0044305; GO:0044325; GO:0045211; GO:0051260; GO:0051262; GO:0071466; GO:0071774; GO:0071805; GO:0099508; GO:1901379; GO:1901381; GO:1903818; GO:1990089
LOC111114744	GO:0002244; GO:0003993; GO:0005737; GO:0005739; GO:0006644; GO:0016311; GO:0052642; GO:2001311
LOC111114731	GO:0005576; GO:0005581; GO:0007155; GO:0030020; GO:0062023
LOC111114756	GO:0003729; GO:0004146; GO:0005739; GO:0006545; GO:0006730; GO:0031427; GO:0046452; GO:0046653; GO:0046654; GO:0046655; GO:0050661
LOC111114749	GO:0001669; GO:0004960; GO:0005886; GO:0006939; GO:0006954; GO:0007186; GO:0007189; GO:0007204; GO:0007584; GO:0009410; GO:0016607; GO:0019229; GO:0019932; GO:0030194; GO:0032496; GO:0033574; GO:0045471; GO:0045766; GO:0045777; GO:0045907; GO:0045987; GO:0071222; GO:0090051
LOC111114745	GO:0005576; GO:0008061
LOC111113502	GO:0005576; GO:0008061
LOC111114721	GO:0000124; GO:0001964; GO:0005634; GO:0006281; GO:0006325; GO:0006355; GO:0035267; GO:0035675
LOC111113506	GO:0000124; GO:0000786; GO:0000812; GO:0003712; GO:0005634; GO:0005654; GO:0005794; GO:0006281; GO:0006282; GO:0006325; GO:0006355; GO:0006357; GO:0016573; GO:0033276; GO:0035267; GO:0035521; GO:0035522; GO:0042981; GO:0043484; GO:0043966; GO:0043967; GO:0043968; GO:0045893; GO:0051726; GO:1905168; GO:2000779
LOC111111355	GO:0005245; GO:0005891
LOC111111123	GO:0005245; GO:0005891
LOC111111871	GO:0004869; GO:0005634; GO:0005737; GO:0010466
LOC111114881	GO:0004869; GO:0005634; GO:0005737; GO:0010466
LOC111113359	GO:0004869; GO:0005634; GO:0005737; GO:0010466
LOC111113511	GO:0005615; GO:0005886; GO:0007339; GO:0031012; GO:0098609
LOC111114600	GO:0005829; GO:0006534; GO:0007595; GO:0008198; GO:0008270; GO:0010243; GO:0016151; GO:0017172; GO:0019448; GO:0033762; GO:0042412; GO:0043200; GO:0045471; GO:0046439; GO:0051384; GO:0051591
LOC111111515	GO:0005044; GO:0005886; GO:0006909; GO:0007155; GO:0014719; GO:0014816; GO:0014841
LOC111111131	GO:0010842; GO:0016323; GO:0034109
LOC111111131	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111111132	GO:0010842; GO:0016323; GO:0034109
LOC111111129	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
LOC111111127	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111113515	GO:0001525; GO:0004714; GO:0005524; GO:0005886; GO:0006468; GO:0007169; GO:0033674; GO:0043235
LOC111111134	GO:0001786; GO:0001891; GO:0005044; GO:0005737; GO:0005886; GO:0005938; GO:0006909; GO:0006911; GO:0008345; GO:0016020; GO:0016322; GO:0030424; GO:0035071; GO:0035212; GO:0042742; GO:0043277; GO:0043652; GO:0045211; GO:0045335; GO:0048190; GO:0048678; GO:0060100; GO:0071588; GO:0098794; GO:0106016; GO:1904396
LOC111111128	GO:0004725; GO:0005001; GO:0005886; GO:0005925; GO:0006468; GO:0006470; GO:0007229; GO:0008286; GO:0016020; GO:0043235; GO:0050804; GO:0051893; GO:0070062; GO:0097060; GO:0098685
LOC111111128	GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007156; GO:0007169; GO:0008013; GO:0009986; GO:0016790; GO:0019903; GO:0030336; GO:0035335; GO:0042803; GO:0045294; GO:0045295; GO:0045296; GO:0050807; GO:0051393; GO:0070097; GO:0071354; GO:0097677; GO:0098839; GO:0098978; GO:1904893; GO:1990264
LOC111112374	GO:0001849; GO:0001891; GO:0005044; GO:0005112; GO:0005886; GO:0014719; GO:0014816; GO:0014841; GO:0022409; GO:0033002; GO:0034109; GO:0042995; GO:0043277; GO:0043652; GO:0043654; GO:0048627; GO:0048641; GO:0051147; GO:0051451; GO:0055001; GO:1902742; GO:2000288
